name,image_id,confidence,xmin,ymin,xmax,ymax
echinus,000344,0.639636219,503,358,706,536
echinus,000344,0.640486717,1426,429,1639,665
echinus,000344,0.786106348,440,1384,711,1579
echinus,000344,0.809466779,1442,997,1683,1261
starfish,000344,0.868024349,2850,0,3100,192
echinus,000345,0.548154652,3666,567,3840,796
echinus,000345,0.686826527,2443,218,2586,363
echinus,000345,0.751157224,31,863,157,984
echinus,000345,0.791027963,385,829,542,963
echinus,000345,0.796775162,2489,811,2729,1032
echinus,000345,0.807228446,1401,1147,1615,1307
echinus,000345,0.809147537,885,753,1072,906
echinus,000345,0.81535095,3123,508,3381,715
echinus,000345,0.816323638,2233,1280,2465,1520
echinus,000346,0.372146934,195,1160,293,1260
echinus,000346,0.571583986,1468,1193,1672,1350
echinus,000346,0.679616034,1008,1032,1117,1191
echinus,000346,0.757439971,1294,1676,1466,1839
echinus,000346,0.777138174,894,1143,1018,1267
echinus,000346,0.804680049,884,582,996,705
echinus,000346,0.805092394,3029,793,3255,940
echinus,000346,0.809907794,2039,411,2211,568
echinus,000346,0.829065025,1386,521,1531,657
echinus,000347,0.71941328,268,1653,451,1922
echinus,000347,0.760845482,2859,1568,3086,1763
echinus,000347,0.826885462,2727,1789,3010,2079
echinus,000347,0.831246197,1578,1911,1913,2160
echinus,000347,0.85911423,1848,375,2245,692
echinus,000348,0.658256054,1598,1945,1844,2150
echinus,000348,0.738471866,3313,1146,3554,1374
echinus,000348,0.791328371,571,1811,804,1991
echinus,000348,0.853250444,1722,1236,1985,1506
echinus,000349,0.298365891,544,68,668,165
holothurian,000349,0.677618802,1410,1801,1743,1967
echinus,000349,0.698906839,627,1787,762,1921
echinus,000349,0.701964319,679,649,839,781
echinus,000349,0.714253306,3092,258,3434,585
echinus,000349,0.779600739,896,440,1014,601
echinus,000349,0.844121277,1571,1547,1877,1836
echinus,000350,0.300369233,2234,262,2365,400
echinus,000350,0.492374331,604,1677,727,1795
echinus,000350,0.505233467,1276,1268,1364,1351
echinus,000350,0.62918973,1535,1371,1637,1474
echinus,000350,0.718006611,1254,987,1359,1106
echinus,000350,0.774184585,3150,970,3362,1141
echinus,000350,0.784294188,3144,295,3300,448
echinus,000350,0.787580132,1644,1051,1757,1167
echinus,000350,0.787662685,1472,331,1587,449
echinus,000350,0.795458257,1813,1126,1925,1257
echinus,000351,0.362253815,1345,935,1526,1075
echinus,000351,0.416431457,1726,1796,1849,1931
echinus,000351,0.62575537,2057,105,2233,227
echinus,000351,0.76730448,867,1810,1030,1983
echinus,000351,0.816561759,1900,135,2128,374
echinus,000352,0.425105363,3369,1266,3480,1379
echinus,000352,0.499523044,102,118,358,337
echinus,000352,0.675012708,2945,1654,3072,1786
echinus,000352,0.758417726,3150,813,3269,925
echinus,000352,0.788169026,1816,829,1993,1013
echinus,000352,0.795384765,2673,1543,2820,1711
echinus,000352,0.800609827,979,1587,1231,1824
echinus,000352,0.85264951,280,651,563,871
echinus,000353,0.764090359,1153,621,1340,792
echinus,000353,0.811768293,605,864,861,1125
starfish,000354,0.501266539,2827,34,2957,140
echinus,000354,0.731223702,3394,1333,3674,1589
echinus,000354,0.740420818,2596,578,2798,805
echinus,000354,0.810254276,3106,1101,3404,1340
echinus,000354,0.861145437,3322,1607,3665,1944
echinus,000355,0.625505507,331,150,462,280
echinus,000355,0.654395342,747,1336,894,1463
echinus,000355,0.66100359,622,433,775,548
echinus,000355,0.717849076,1472,89,1644,267
echinus,000355,0.738150716,2056,57,2268,204
echinus,000355,0.75563252,2614,1280,2821,1486
echinus,000355,0.779205143,1509,1119,1658,1271
echinus,000355,0.780850708,2637,1485,2870,1706
starfish,000355,0.796417892,2916,1919,3185,2156
echinus,000355,0.802568138,2231,568,2439,756
echinus,000355,0.809557199,1864,1261,2065,1439
echinus,000355,0.815164387,2652,129,2875,349
echinus,000355,0.821939349,1056,1059,1257,1241
echinus,000355,0.826694548,2948,94,3194,337
echinus,000356,0.695667982,450,1341,720,1560
echinus,000356,0.71803385,1306,314,1471,497
echinus,000356,0.751744211,1881,4,2080,143
echinus,000356,0.768636882,673,1055,927,1251
starfish,000356,0.775874555,2304,922,2458,1057
echinus,000356,0.79720974,1094,829,1311,1038
echinus,000356,0.826128662,2768,262,3017,523
starfish,000356,0.845268488,148,615,464,794
echinus,000356,0.855282485,0,1138,292,1410
echinus,000356,0.864986241,1973,137,2227,429
echinus,000356,0.875238597,2024,1474,2284,1768
echinus,000357,0.354939908,3333,217,3449,311
echinus,000357,0.467104733,3411,1945,3618,2059
echinus,000357,0.507163227,3049,1335,3199,1482
starfish,000357,0.62008059,1843,2013,1974,2102
echinus,000357,0.691064,1912,1596,2004,1715
echinus,000357,0.717263401,2980,689,3095,798
echinus,000357,0.731845677,3201,305,3323,416
echinus,000357,0.752534449,2951,572,3059,674
echinus,000358,0.274989724,1584,847,1694,964
echinus,000358,0.40181756,1173,419,1261,501
starfish,000358,0.467354983,3210,1491,3339,1606
echinus,000358,0.591275692,1267,477,1355,576
echinus,000358,0.632587016,2831,1379,2965,1521
echinus,000358,0.634499192,2846,1767,2978,1882
echinus,000358,0.726453602,765,1424,889,1555
echinus,000358,0.784524918,1688,1352,1815,1476
echinus,000359,0.265228719,3801,654,3840,789
echinus,000359,0.270845443,2545,703,2672,807
echinus,000359,0.604750812,2647,596,2757,698
echinus,000359,0.643864274,3714,1159,3837,1278
echinus,000359,0.646591425,2699,1371,2823,1497
echinus,000359,0.66748029,2235,774,2332,864
echinus,000359,0.697038949,3607,873,3716,975
echinus,000359,0.745477855,3407,1929,3611,2075
echinus,000359,0.758528471,3434,1388,3582,1535
echinus,000359,0.770052373,2026,1111,2136,1222
echinus,000359,0.781144559,2170,852,2272,944
echinus,000359,0.818648458,2136,1248,2254,1369
echinus,000360,0.678784668,2476,1185,2581,1303
echinus,000360,0.760259271,3011,1978,3219,2150
echinus,000360,0.768460095,3572,948,3801,1115
echinus,000360,0.786093593,2940,1143,3140,1320
echinus,000361,0.278173387,2033,228,2115,322
echinus,000361,0.350888789,3081,0,3179,62
echinus,000361,0.417383134,2579,2055,2769,2160
starfish,000361,0.447196394,3358,410,3494,487
echinus,000361,0.4750126,2179,37,2256,102
echinus,000361,0.49936226,2634,407,2742,521
echinus,000361,0.567009926,2019,204,2093,277
echinus,000361,0.594358683,2777,117,2888,227
echinus,000361,0.674922049,2054,266,2129,338
echinus,000361,0.693040013,3253,590,3483,698
echinus,000361,0.797608614,650,1610,798,1775
echinus,000361,0.799330413,1195,1339,1383,1516
echinus,000361,0.803371966,1579,1055,1726,1192
echinus,000361,0.807368577,2941,1800,3154,2029
starfish,000361,0.823383451,3654,1940,3840,2160
echinus,000361,0.825514376,2677,1446,2926,1655
echinus,000362,0.722086489,3155,2036,3376,2160
echinus,000362,0.786069095,3422,950,3632,1100
echinus,000362,0.786349475,2450,1292,2570,1424
echinus,000362,0.787402272,2961,1178,3146,1351
echinus,000363,0.766215324,1997,186,2218,401
echinus,000363,0.835062325,1755,729,2426,1420
echinus,000364,0.251980633,2727,89,2886,242
echinus,000364,0.296569824,2290,1364,2508,1542
echinus,000364,0.731670439,210,405,374,565
echinus,000364,0.803623617,1151,153,1379,388
echinus,000365,0.37242341,3620,1942,3840,2160
echinus,000365,0.40960291,3351,1243,3587,1434
echinus,000365,0.532043874,2028,1011,2139,1113
echinus,000365,0.722630203,3585,247,3821,404
echinus,000365,0.738362968,2560,1281,2755,1435
echinus,000365,0.747741938,2805,799,2971,928
echinus,000365,0.755078495,2286,1818,2449,1998
echinus,000365,0.761246502,3604,980,3803,1141
echinus,000365,0.796946645,2080,1362,2218,1519
echinus,000366,0.478725195,1657,213,1784,322
echinus,000366,0.62895292,1424,1121,1568,1266
echinus,000366,0.717427194,960,646,1134,786
echinus,000366,0.746476769,430,1137,648,1289
echinus,000366,0.809839964,1988,1640,2228,1880
echinus,000367,0.25793159,908,740,1074,898
echinus,000367,0.426360577,1107,477,1234,601
echinus,000367,0.656290948,1061,1300,1269,1446
echinus,000367,0.807646573,1728,1329,1890,1468
echinus,000367,0.824964583,697,1204,1021,1467
echinus,000368,0.839924455,912,231,1172,476
echinus,000368,0.84223634,3364,1113,3811,1462
echinus,000368,0.847171605,1073,745,1370,1017
echinus,000369,0.277716428,89,1884,187,1982
echinus,000369,0.448478967,93,1751,222,1869
starfish,000369,0.693505943,941,1246,1060,1373
echinus,000369,0.750905156,947,1346,1125,1505
echinus,000369,0.759304583,333,1867,480,2026
echinus,000369,0.787296176,757,1391,961,1592
echinus,000369,0.790020764,1848,707,2095,931
echinus,000369,0.797654212,1764,1439,1978,1670
echinus,000369,0.809508085,1692,1020,1918,1207
echinus,000370,0.259849131,2065,1267,2227,1399
starfish,000370,0.539857805,1422,1285,1535,1406
echinus,000370,0.579298317,1426,1387,1574,1512
echinus,000370,0.677971005,894,1686,1006,1809
echinus,000370,0.684712291,1276,1408,1413,1547
echinus,000370,0.704485953,2217,1008,2424,1199
echinus,000370,0.720511496,2073,1608,2230,1778
echinus,000371,0.270113111,1756,671,1827,740
echinus,000371,0.283431321,1442,1049,1518,1124
echinus,000371,0.305533171,3365,1593,3562,1771
echinus,000371,0.360747457,501,1642,592,1742
echinus,000371,0.376397073,2955,369,3093,514
starfish,000371,0.389000356,2972,1933,3114,2037
echinus,000371,0.469110161,1232,1062,1305,1135
echinus,000371,0.540647864,574,2039,675,2150
echinus,000371,0.598473191,1573,1220,1679,1321
echinus,000371,0.728308678,2875,1404,3029,1550
echinus,000371,0.74247998,878,1897,986,2003
echinus,000371,0.761727333,1800,1479,1929,1605
echinus,000371,0.783379614,3287,482,3423,631
echinus,000372,0.304081976,1835,428,1924,532
echinus,000372,0.337314814,1459,293,1529,380
echinus,000372,0.383461535,78,1192,198,1312
echinus,000372,0.488305986,2974,173,3090,282
echinus,000372,0.538310468,1649,944,1768,1051
echinus,000372,0.567501485,1994,657,2113,770
echinus,000372,0.639494121,662,282,749,351
echinus,000372,0.691157937,484,285,583,361
echinus,000372,0.739754617,3056,1954,3266,2150
echinus,000372,0.755804896,2662,754,2824,918
echinus,000372,0.770232677,282,451,385,532
echinus,000372,0.782461345,1257,1401,1448,1546
echinus,000372,0.785735667,1703,675,1823,799
echinus,000372,0.788879395,650,1319,834,1450
echinus,000372,0.810981512,2236,964,2388,1113
echinus,000373,0.279569089,1467,476,1548,578
echinus,000373,0.332843214,1906,412,1987,499
echinus,000373,0.361914635,1590,1101,1682,1178
echinus,000373,0.412059218,2112,1088,2238,1197
echinus,000373,0.418318421,52,812,146,891
echinus,000373,0.430661112,2309,554,2401,653
echinus,000373,0.536562562,3668,243,3810,364
echinus,000373,0.562140524,354,946,445,1028
echinus,000373,0.648882627,0,955,78,1062
echinus,000373,0.664019227,2486,791,2617,915
echinus,000373,0.671721518,972,424,1061,496
echinus,000373,0.696677446,1122,406,1215,476
echinus,000373,0.70170635,659,1331,773,1468
echinus,000373,0.749797642,3267,909,3457,1086
echinus,000373,0.761060655,815,600,904,674
echinus,000373,0.763237,321,1137,498,1290
echinus,000373,0.781149089,2166,807,2292,938
echinus,000373,0.803993285,2757,1128,2927,1284
echinus,000373,0.812238097,1802,1638,1998,1799
echinus,000373,0.814245999,1198,1518,1381,1670
echinus,000373,0.817150235,465,1987,740,2160
echinus,000374,0.348935336,882,1130,968,1221
echinus,000374,0.375708044,136,1527,240,1623
echinus,000374,0.406570226,3011,180,3092,252
echinus,000374,0.413971752,2806,724,2880,803
echinus,000374,0.424667746,2460,1377,2539,1466
echinus,000374,0.446111023,3038,1423,3166,1535
echinus,000374,0.449622691,2889,1810,3034,1956
echinus,000374,0.45984596,2313,739,2385,825
echinus,000374,0.526758194,2927,2099,3079,2160
echinus,000374,0.57193619,1359,1151,1431,1224
echinus,000374,0.579418778,1491,1413,1580,1492
echinus,000374,0.608567119,1086,1157,1171,1240
echinus,000374,0.62421751,319,1628,467,1740
echinus,000374,0.679864764,1751,1620,1833,1726
echinus,000374,0.685602665,1942,1945,2075,2080
echinus,000374,0.688513339,1999,674,2073,741
echinus,000374,0.723267436,3487,1163,3640,1298
echinus,000374,0.728857577,1783,899,1855,967
echinus,000374,0.740308225,1874,701,1945,761
echinus,000374,0.752816617,859,1401,972,1494
echinus,000374,0.768589854,3098,1141,3235,1267
echinus,000374,0.768690705,1177,1391,1259,1469
echinus,000374,0.808051527,793,1342,898,1418
echinus,000374,0.808095455,1520,1471,1626,1567
echinus,000374,0.811375678,2309,1902,2469,2043
echinus,000374,0.814105392,761,1885,916,2032
echinus,000374,0.824910462,303,1525,446,1630
echinus,000375,0.251978517,1061,1793,1153,1873
echinus,000375,0.270462483,944,1824,1033,1907
starfish,000375,0.280047894,1966,1485,2050,1574
starfish,000375,0.290562421,2643,1450,2807,1537
echinus,000375,0.418198645,2176,1208,2263,1284
starfish,000375,0.497694254,2427,1463,2672,1629
echinus,000375,0.544454157,3793,956,3840,1080
echinus,000375,0.606224775,2508,1246,2629,1351
echinus,000375,0.719282448,2677,1254,2766,1336
echinus,000375,0.773631155,2073,1337,2186,1461
echinus,000375,0.778477013,1538,1622,1653,1740
echinus,000375,0.803824127,3612,1790,3840,2160
starfish,000375,0.820110142,2641,1555,2838,1735
starfish,000375,0.838755369,1500,1958,1659,2122
echinus,000375,0.840176761,2462,1608,2763,1857
echinus,000375,0.840785086,3215,1746,3699,2084
echinus,000375,0.856057405,2119,1927,2446,2160
starfish,000375,0.893176317,3073,1581,3444,1820
echinus,000376,0.319058001,1511,1690,1592,1770
echinus,000376,0.320623219,2880,1322,2983,1412
echinus,000376,0.366958052,1511,1953,1600,2060
echinus,000376,0.399742275,1851,1802,1950,1893
echinus,000376,0.564576685,2658,1431,2749,1521
echinus,000376,0.571873665,3595,1655,3717,1761
echinus,000376,0.615626991,2880,1580,2995,1682
echinus,000376,0.655565739,1978,1775,2060,1850
echinus,000376,0.686991453,3169,1640,3298,1748
echinus,000377,0.414000213,2863,1607,3025,1722
echinus,000377,0.436730981,3384,1925,3606,2063
echinus,000377,0.482748508,2647,1561,2785,1699
echinus,000377,0.530409276,3324,1033,3499,1163
echinus,000377,0.569909751,3738,425,3840,590
echinus,000377,0.5719437,1013,200,1168,332
echinus,000377,0.586855233,2958,168,3128,340
echinus,000377,0.698239207,336,561,472,701
echinus,000377,0.736778855,3595,589,3782,724
echinus,000377,0.740864635,2958,933,3130,1089
echinus,000377,0.741782069,148,560,292,700
echinus,000377,0.746409535,1074,1111,1243,1268
echinus,000377,0.747668982,2075,561,2275,697
starfish,000377,0.747747838,221,1253,382,1388
echinus,000377,0.752898633,1913,513,2089,675
echinus,000377,0.78282541,2301,945,2518,1163
starfish,000377,0.788529634,2734,44,2849,172
echinus,000377,0.788775444,990,1446,1167,1612
echinus,000377,0.799457729,892,1214,1049,1367
echinus,000377,0.821952224,2634,750,2847,959
echinus,000377,0.827214777,2585,1077,2819,1271
echinus,000378,0.322070897,3061,432,3157,532
echinus,000378,0.367944539,3482,1265,3586,1378
echinus,000378,0.436986327,3451,703,3549,806
echinus,000378,0.460946143,3536,1148,3643,1264
echinus,000378,0.479054153,3629,583,3741,694
echinus,000378,0.510409355,2372,1460,2481,1579
echinus,000378,0.545712888,3393,1955,3620,2071
echinus,000378,0.56485945,2804,896,2939,1026
echinus,000378,0.623821855,3310,1571,3446,1706
echinus,000378,0.723850727,1274,293,1470,477
echinus,000378,0.736530066,2304,683,2428,798
echinus,000378,0.74566251,1625,1275,1858,1466
echinus,000378,0.753673732,2797,1749,2992,1918
echinus,000378,0.766923368,3053,1256,3195,1401
echinus,000378,0.798508465,2721,1317,2878,1483
echinus,000378,0.800195396,0,1905,527,2160
echinus,000378,0.823554516,346,610,605,840
echinus,000379,0.272375166,568,142,670,242
echinus,000379,0.347390205,390,148,511,265
echinus,000379,0.445465773,3508,1118,3620,1218
echinus,000379,0.449347854,2467,846,2577,942
echinus,000379,0.492093027,1195,539,1327,659
echinus,000379,0.492253184,2185,370,2344,523
echinus,000379,0.542020559,2013,84,2146,177
echinus,000379,0.582199633,3228,122,3360,237
echinus,000379,0.585313618,3361,40,3486,168
echinus,000379,0.587484956,3259,1853,3383,1990
echinus,000379,0.634512782,2716,357,2827,478
echinus,000379,0.647484958,1145,805,1305,956
echinus,000379,0.652726054,3297,1488,3410,1594
echinus,000379,0.686566293,2452,217,2600,373
echinus,000379,0.698654652,2956,1426,3061,1512
echinus,000379,0.700383008,3515,1775,3639,1900
echinus,000379,0.726219535,2412,455,2570,584
starfish,000379,0.727553427,479,722,601,834
echinus,000379,0.739853442,1641,1465,1796,1605
echinus,000379,0.800534844,1064,631,1191,754
echinus,000379,0.823077023,1222,1537,1426,1713
echinus,000379,0.848558545,1192,1780,1454,2018
echinus,000380,0.290280849,243,1191,369,1305
echinus,000380,0.290611178,3237,191,3350,310
echinus,000380,0.293276042,1779,269,1887,369
echinus,000380,0.344109803,3749,476,3840,622
echinus,000380,0.368953973,2971,870,3120,1004
echinus,000380,0.371576399,1326,1415,1457,1530
starfish,000380,0.412339836,3781,2036,3840,2160
echinus,000380,0.466409564,2243,1756,2375,1888
echinus,000380,0.545636117,2744,770,2904,923
echinus,000380,0.590145946,2597,509,2722,605
echinus,000380,0.618234456,3005,636,3146,784
echinus,000380,0.665580928,1791,1163,1949,1299
echinus,000380,0.66620934,3009,1216,3117,1323
echinus,000380,0.675643563,407,1077,510,1177
starfish,000380,0.697075963,1203,1052,1309,1154
echinus,000380,0.710424185,3241,763,3364,885
echinus,000380,0.735203564,1843,914,1970,1038
echinus,000380,0.762725353,1729,1001,1849,1114
echinus,000380,0.824155271,2015,1900,2192,2058
echinus,000381,0.250575691,1953,1496,2044,1589
echinus,000381,0.595119774,1326,1322,1441,1412
echinus,000381,0.602594972,0,1142,81,1255
echinus,000381,0.670872629,2079,1787,2176,1884
echinus,000381,0.777265668,448,770,556,855
echinus,000381,0.785209894,741,1677,919,1808
echinus,000381,0.787282467,1200,1546,1339,1668
echinus,000381,0.807474911,1248,1393,1351,1480
echinus,000381,0.828750849,1807,1751,1921,1860
echinus,000382,0.299702615,1974,1869,2169,2061
starfish,000382,0.309279174,1718,1407,1807,1516
echinus,000382,0.361988991,1429,1405,1565,1526
echinus,000382,0.366932899,527,981,650,1092
echinus,000382,0.402773082,1117,505,1182,573
echinus,000382,0.425888091,2733,178,2833,294
echinus,000382,0.55014807,871,1250,1025,1379
echinus,000382,0.692515314,1859,1397,2023,1576
starfish,000382,0.712272167,2039,710,2139,851
starfish,000382,0.719784677,1841,785,1944,868
echinus,000382,0.739395916,2218,2044,2395,2160
echinus,000382,0.761232972,2918,1041,3112,1226
echinus,000382,0.814801455,1099,1104,1259,1256
echinus,000382,0.820813417,1653,1616,1816,1791
